entry_id,project_name,source_file,source_reference,lemma_display,ehn_spoken_form,msn_headword,msn_poetic_form,classical_citation_form,part_of_speech,register,register_suggestion,variety,gloss_en,gloss_es,root_family,source_confidence,speaker_validation_status,editorial_status,forms_json,etymology,parser,notes_internal,notes_public
kw::axolotl::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::axolotl::sense-2,axolotl,,axolotl,,,noun,,Needs_review,Central Nahuatl,axolotl,,,high,unreviewed,imported_raw,"[{""form"":""axolomeh"",""tags"":[""plural""],""variety"":""Central Nahuatl""},{""form"":""acholotl"",""tags"":[""alternative""],""variety"":""Central Nahuatl""}]","Generally interpreted to be a compound of ātl (“water”) + xōlōtl (“male servant”).
Alternatively, the second element may be cognate with Huichol xiurí (“axolotl”). The compounding with ātl (“water”) may have originated as a disambiguation from several unrelated quasi-homonyms, such as xōlōtl (“male servant”) or Xolotl (name for a god).",kaikki_unified,,
kw::axolotl::3,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::axolotl::sense-3,axolotl,,axolotl,,,noun,,Needs_review,Central Huasteca Nahuatl,axolotl,,,high,unreviewed,imported_raw,[],"Generally interpreted to be a compound of ātl (“water”) + xōlōtl (“male servant”).
Alternatively, the second element may be cognate with Huichol xiurí (“axolotl”). The compounding with ātl (“water”) may have originated as a disambiguation from several unrelated quasi-homonyms, such as xōlōtl (“male servant”) or Xolotl (name for a god).",kaikki_unified,,
kw::atlatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::atlatl::sense-1,atlatl,,atlatl,,atlatl,noun,,Classical_citation,Classical Nahuatl,alternative spelling of ahtlatl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::ahtlatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ahtlatl::sense-1,ahtlatl,,ahtlatl,,ahtlatl,noun,,Classical_citation,Classical Nahuatl,"an atlatl, a spearthrower; a combined spearthrower and spear / dart",,,high,unreviewed,imported_raw,"[{""form"":""atlatl"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]","According to Andrews (2003), ah- (“not”) + tlatl (“strip of cloth”), i.e. ""a non-sling"".",kaikki_unified,,
kw::paca::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::paca::sense-1,paca,,paca,,paca,verb,,Classical_citation,Classical Nahuatl,to wash,,,high,unreviewed,imported_raw,"[{""form"":""pāca"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",,kaikki_unified,,
kw::ni::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::-ni::sense-1,-ni,,-ni,,-ni,suffix,,Classical_citation,Classical Nahuatl,Marks a verb's habitual or customary present tense.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::ni::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::-ni::sense-2,-ni,,-ni,,,suffix,,Needs_review,Central Nahuatl,Marks a verb's habitual or customary present tense.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::teh::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::teh::sense-1,teh,,teh,,teh,pron,,Classical_citation,Classical Nahuatl,"you (singular), thou",,,high,unreviewed,imported_raw,"[{""form"":""te"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",,kaikki_unified,,
kw::mix::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::mix::sense-1,mix,,mix,,mix,noun,,Classical_citation,Classical Nahuatl,second-person singular possessive singular of īxtli; (it is) your eye.,,,high,unreviewed,imported_raw,"[{""form"":""mīx"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",,kaikki_unified,,
kw::mix::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::mix::sense-2,mix,,mix,,mix,noun,,Classical_citation,Classical Nahuatl,second-person singular possessive plural of īxtli; (they are) your eyes.,,,high,unreviewed,imported_raw,"[{""form"":""mīx"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",,kaikki_unified,,
kw::amo::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::amo::sense-1,amo,,amo,,amo,particle,,Classical_citation,Classical Nahuatl,alternative spelling of ahmo,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::calla::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::calla::sense-1,calla,,calla,,calla,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of callah,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::cue::0,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::cue,cue,,cue,,cue,intj,,Classical_citation,Classical Nahuatl,,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::cholo::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::cholo::sense-1,cholo,,cholo,,cholo,verb,,Classical_citation,Classical Nahuatl,third-person singular non-past optative of choloa,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::firma::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::firma::sense-1,firma,,firma,,firma,noun,,Classical_citation,Classical Nahuatl,A signature.,,,high,unreviewed,imported_raw,"[{""form"":""fīrma"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",From Spanish firma.,kaikki_unified,,
kw::cana::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::cana::sense-1,cana,,cana,,cana,adv,,Classical_citation,Classical Nahuatl,alternative spelling of canah,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::abril::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::abril::sense-1,abril,,abril,,abril,noun,,Classical_citation,Classical Nahuatl,April,,,high,unreviewed,imported_raw,"[{""form"":""abrīl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",Borrowed from Spanish abril.,kaikki_unified,,
kw::abril::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::abril::sense-2,abril,abril,abril,,,noun,,EHN_colloquial,Eastern Huasteca Nahuatl,April,,,high,unreviewed,imported_raw,[],Borrowed from Spanish abril.,kaikki_unified,,
kw::caballo::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::caballo::sense-1,caballo,,caballo,,caballo,noun,,Classical_citation,Classical Nahuatl,alternative spelling of cahuallo,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::huan::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::huan::sense-1,huan,,huan,,huan,conj,,Classical_citation,Classical Nahuatl,and,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::huan::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::huan::sense-2,huan,,huan,,,conj,,Needs_review,Central Nahuatl,and,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::chilli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chilli::sense-1,chilli,,chilli,,chilli,noun,,Classical_citation,Classical Nahuatl,chili pepper,,,high,unreviewed,imported_raw,"[{""form"":""chīlli"",""tags"":[""canonical"",""inanimate""],""variety"":""Classical Nahuatl""},{""form"":""chīlli"",""tags"":[""plural""],""variety"":""Classical Nahuatl""},{""form"":""no-table-tags"",""tags"":[""table-tags""],""variety"":""Classical Nahuatl""},{""form"":""l-self"",""tags"":[""inflection-template""],""variety"":""Classical Nahuatl""},{""form"":""nochīl"",""tags"":[""first-person"",""singular""],""variety"":""Classical Nahuatl""},{""form"":""tochīl"",""tags"":[""first-person"",""plural""],""variety"":""Classical Nahuatl""},{""form"":""mochīl"",""tags"":[""second-person"",""singular""],""variety"":""Classical Nahuatl""},{""form"":""amochīl"",""tags"":[""plural"",""second-person""],""variety"":""Classical Nahuatl""},{""form"":""īchīl"",""tags"":[""singular"",""third-person""],""variety"":""Classical Nahuatl""},{""form"":""īnchīl"",""tags"":[""plural"",""third-person""],""variety"":""Classical Nahuatl""},{""form"":""tēchīl"",""tags"":[""impersonal""],""variety"":""Classical Nahuatl""}]",From Classical Nahuatl chilli.,kaikki_unified,,
kw::chilli::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chilli::sense-2,chilli,,chilli,,,noun,,Needs_review,Central Nahuatl,chili pepper.,,,high,unreviewed,imported_raw,"[{""form"":""chili"",""tags"":[""alternative""],""variety"":""Central Nahuatl""}]",From Classical Nahuatl chilli.,kaikki_unified,,
kw::chilli::3,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chilli::sense-3,chilli,chilli,chilli,,,noun,,EHN_colloquial,Eastern Huasteca Nahuatl,chili pepper.,,,high,unreviewed,imported_raw,[],From Classical Nahuatl chilli.,kaikki_unified,,
kw::mina::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::mina::sense-1,mina,,mina,,mina,verb,,Classical_citation,Classical Nahuatl,"to shoot arrows, to pierce something",,,high,unreviewed,imported_raw,"[{""form"":""mīna"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",,kaikki_unified,,
kw::chocolatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chocolatl::sense-1,chocolatl,,chocolatl,,chocolatl,noun,,Classical_citation,Classical Nahuatl,"A drink with pulverized toasted cacao beans and water, described as cold and foamy. Sometimes fermented and sometimes as a thick drink. It can include a variety of additional ingredients (chili, bee honey, pochotl seeds, pulverized maize corn, vanilla seeds, and many others).",,,high,unreviewed,imported_raw,"[{""form"":""chocolātl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]","Uncertain. First attested circa 1580.
According to Dakin and Wichmman, from earlier chicolātl, from chicol[li] (“beater stick”) + ā (“water, drink”) + -tl (absolutive suffix), in reference to the beverage’s method of preparation. This theory is supported by modern Nahuatl cognates and early attestations in other languages having the vowel ⟨i⟩ (e.g., Asturian chicolate).
An older theory, defended by Ascensión Triviño, derives the word from earlier xocoātl (glossed as “a certain maize beverage” by Luis de Molina in the 1500s), from xococ (“to make bitter”) + ā + -tl. Dakin and Wichmann claim the change of /ʃ/ to /tʃ/ within Nahuatl is unheard of in similar contexts.
Other theories include:
* From earlier *xocolātl, from xocolia (“to make bitter”) + ā + -tl.
* From Yucatec Maya chokol (“hot”) + ā + -tl.",kaikki_unified,,
kw::chocolatl::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chocolatl::sense-2,chocolatl,,chocolatl,,,noun,,Needs_review,Central Nahuatl,chocolate,,,high,unreviewed,imported_raw,"[{""form"":""chokolatl"",""tags"":[""alternative""],""variety"":""Central Nahuatl""}]","Uncertain. First attested circa 1580.
According to Dakin and Wichmman, from earlier chicolātl, from chicol[li] (“beater stick”) + ā (“water, drink”) + -tl (absolutive suffix), in reference to the beverage’s method of preparation. This theory is supported by modern Nahuatl cognates and early attestations in other languages having the vowel ⟨i⟩ (e.g., Asturian chicolate).
An older theory, defended by Ascensión Triviño, derives the word from earlier xocoātl (glossed as “a certain maize beverage” by Luis de Molina in the 1500s), from xococ (“to make bitter”) + ā + -tl. Dakin and Wichmann claim the change of /ʃ/ to /tʃ/ within Nahuatl is unheard of in similar contexts.
Other theories include:
* From earlier *xocolātl, from xocolia (“to make bitter”) + ā + -tl.
* From Yucatec Maya chokol (“hot”) + ā + -tl.",kaikki_unified,,
kw::chocolatl::3,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chocolatl::sense-3,chocolatl,chocolatl,chocolatl,,,noun,,EHN_colloquial,Eastern Huasteca Nahuatl,chocolate,,,high,unreviewed,imported_raw,[],"Uncertain. First attested circa 1580.
According to Dakin and Wichmman, from earlier chicolātl, from chicol[li] (“beater stick”) + ā (“water, drink”) + -tl (absolutive suffix), in reference to the beverage’s method of preparation. This theory is supported by modern Nahuatl cognates and early attestations in other languages having the vowel ⟨i⟩ (e.g., Asturian chicolate).
An older theory, defended by Ascensión Triviño, derives the word from earlier xocoātl (glossed as “a certain maize beverage” by Luis de Molina in the 1500s), from xococ (“to make bitter”) + ā + -tl. Dakin and Wichmann claim the change of /ʃ/ to /tʃ/ within Nahuatl is unheard of in similar contexts.
Other theories include:
* From earlier *xocolātl, from xocolia (“to make bitter”) + ā + -tl.
* From Yucatec Maya chokol (“hot”) + ā + -tl.",kaikki_unified,,
kw::ciudad::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ciudad::sense-1,ciudad,,ciudad,,ciudad,noun,,Classical_citation,Classical Nahuatl,city,,,high,unreviewed,imported_raw,"[{""form"":""ciudād"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",From Spanish ciudad.,kaikki_unified,,
kw::juan::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::juan::sense-1,Juan,,Juan,,Juan,name,,Classical_citation,Classical Nahuatl,a male given name from Spanish,,,high,unreviewed,imported_raw,"[{""form"":""jua"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""juã"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""juan"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""xihua"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""xihuan"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""Juº"",""tags"":[""alternative"",""abbreviation""],""variety"":""Classical Nahuatl""},{""form"":""juº"",""tags"":[""alternative"",""abbreviation""],""variety"":""Classical Nahuatl""}]","From Spanish Juan, from Latin Iohannes, from Ancient Greek Ἰωάννης (Iōánnēs), from Biblical Hebrew יוֹחָנָן (yokhanán).",kaikki_unified,,
kw::juan::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::juan::sense-2,Juan,,Juan,,Juan,name,,Classical_citation,Classical Nahuatl,alternative spelling of Juan,,,high,unreviewed,imported_raw,"[{""form"":""jua"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""juã"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""juan"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""xihua"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""xihuan"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""Juº"",""tags"":[""alternative"",""abbreviation""],""variety"":""Classical Nahuatl""},{""form"":""juº"",""tags"":[""alternative"",""abbreviation""],""variety"":""Classical Nahuatl""}]","From Spanish Juan, from Latin Iohannes, from Ancient Greek Ἰωάννης (Iōánnēs), from Biblical Hebrew יוֹחָנָן (yokhanán).",kaikki_unified,,
kw::filipinas::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::filipinas::sense-1,Filipinas,,Filipinas,,Filipinas,name,,Classical_citation,Classical Nahuatl,Philippines (a country in Southeast Asia),,,high,unreviewed,imported_raw,[],Borrowed from Spanish Filipinas.,kaikki_unified,,
kw::filipinas::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::filipinas::sense-2,Filipinas,,Filipinas,,,name,,Needs_review,Central Nahuatl,Philippines (a country in Southeast Asia),,,high,unreviewed,imported_raw,[],Borrowed from Spanish Filipinas.,kaikki_unified,,
kw::filipinas::3,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::filipinas::sense-3,Filipinas,,Filipinas,,,name,,Needs_review,Central Huasteca Nahuatl,Philippines (a country in Southeast Asia),,,high,unreviewed,imported_raw,[],Borrowed from Spanish Filipinas.,kaikki_unified,,
kw::mani::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::mani::sense-1,mani,,mani,,mani,verb,,Classical_citation,Classical Nahuatl,"To spread out, to extend.",,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::mani::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::mani::sense-2,mani,,mani,,mani,verb,,Classical_citation,Classical Nahuatl,To cover a flat surface.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tamalli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tamalli::sense-1,tamalli,,tamalli,,tamalli,noun,,Classical_citation,Classical Nahuatl,a small cake of cornmeal dough that is cooked and served in a corn husk wrapping; a tamale,,,high,unreviewed,imported_raw,"[{""form"":""tamalli"",""tags"":[""plural""],""variety"":""Classical Nahuatl""}]",From Classical Nahuatl tamalli.,kaikki_unified,,
kw::tamalli::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tamalli::sense-2,tamalli,,tamalli,,,noun,,Needs_review,Central Nahuatl,tamale,,,high,unreviewed,imported_raw,"[{""form"":""tamal"",""tags"":[""alternative""],""variety"":""Central Nahuatl""}]",From Classical Nahuatl tamalli.,kaikki_unified,,
kw::tamalli::3,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tamalli::sense-3,tamalli,tamalli,tamalli,,,noun,,EHN_colloquial,Eastern Huasteca Nahuatl,tamale,,,high,unreviewed,imported_raw,[],From Classical Nahuatl tamalli.,kaikki_unified,,
kw::palli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::palli::sense-1,palli,,palli,,palli,noun,,Classical_citation,Classical Nahuatl,Black clay.,,,high,unreviewed,imported_raw,[],From pā (“to dye”) + -lli.,kaikki_unified,,
kw::tel::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tel::sense-1,tel,,tel,,tel,particle,,Classical_citation,Classical Nahuatl,"however, nonetheless",,,high,unreviewed,imported_raw,"[{""form"":""tēl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""tēl"",""tags"":[""canonical"",""inanimate""],""variety"":""Classical Nahuatl""}]",,kaikki_unified,,
kw::tel::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tel::sense-2,tel,,tel,,tel,noun,,Classical_citation,Classical Nahuatl,first-person plural possessive singular of ēlli; (it is) our liver; the human liver.,,,high,unreviewed,imported_raw,"[{""form"":""tēl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""tēl"",""tags"":[""canonical"",""inanimate""],""variety"":""Classical Nahuatl""}]",,kaikki_unified,,
kw::tel::3,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tel::sense-3,tel,,tel,,tel,noun,,Classical_citation,Classical Nahuatl,first-person plural possessive plural of ēlli; (they are) our livers.,,,high,unreviewed,imported_raw,"[{""form"":""tēl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""tēl"",""tags"":[""canonical"",""inanimate""],""variety"":""Classical Nahuatl""}]",,kaikki_unified,,
kw::dios::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::dios::sense-1,Dios,,Dios,,Dios,name,,Classical_citation,Classical Nahuatl,The Christian God.,,,high,unreviewed,imported_raw,"[{""form"":""tiox"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""tiyox"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]","Borrowed from Spanish Dios, from Latin Deus.",kaikki_unified,,
